emp_id,full_name,gender,dob,join_date,department,job_title,manager_id,location,status,employment_type,salary,email,phone,last_working_day
490,Alex Hall,Unknown,1968-04-25,2004-07-17,Human Resource,Software Engineer,8,Remote,Abscond,Intern,89692.56,barrettmargaret@gmail.com,757-308-2455,2018-01-19
491,Angel Zimmerman,Unknown,1981-02-08,1998-02-28,Finance,Software Engineer,2,Remote,Resigned,Contract,72015.4,georgewhite@hotmail.com,602-264-3567,2020-01-17
492,Jasmin Clark,Female,1986-01-28,1989-05-17,Engineering,Hr Manager,8,Chennai,Active,Unknown,79782.4,mmullins@gmail.com,228-566-2960,
493,Paige Carter,Male,1994-01-25,2004-10-19,Human Resource,Software Engineer,25,Remote,Abscond,Intern,89692.56,benjamin38@yahoo.com,786-219-8199,2022-01-15
494,Jamie Noble,Male,1992-04-21,2021-12-07,Finance,Unknown,16,Remote,Terminated,Unknown,83731.12,autumnshaw@hotmail.com,982-142-9078,2022-01-06
495,David Rodriguez,Male,1984-06-22,2008-09-12,Human Resource,Hr Manager,47,Bangalore,Resigned,Intern,79067.0,moralestyler@gmail.com,847-644-4450,2019-01-16
496,Kristen Peters,Female,1966-10-08,1975-04-14,Sales,Hr Manager,30,Unknown,Active,Unknown,96422.61,ewilliams@delgado.com,391-805-5480,
497,Mackenzie Harvey,Female,1992-12-10,2015-12-20,Engineering,Hr Manager,16,Hyderabad,Terminated,Intern,122438.0,ruth06@yahoo.com,540-179-3464,2023-01-17
498,Kathryn Reyes,Female,2000-09-17,2006-03-20,Sales,Sales Executive,33,Hyderabad,Abscond,Full-time,52859.0,rward@gmail.com,827-966-1161,2013-01-03
499,Michael White,Unknown,1986-09-22,2017-07-15,Operations,Finance Analyst,43,Chennai,Terminated,Full-time,89314.33,gmcpherson@rodgers.com,547-113-9203,2020-01-13
500,Jenna Smith,Male,1975-09-18,2021-07-18,Finance,Software Engineer,50,Remote,Active,Contract,72015.4,maryrios@lamb-walsh.net,433-043-9516,
501,Tina Greene,Male,1971-05-04,1991-10-26,Engineering,Finance Analyst,13,Bangalore,Active,Full-time,99062.91,fgilbert@gmail.com,515-489-1499,
502,Angie Todd,Unknown,1978-05-06,2017-09-21,Engineering,Software Engineer,48,Unknown,Abscond,Intern,97408.24,james30@lewis.com,557-405-8681,2025-01-04
503,Ashley Ross,Male,1991-07-24,1994-04-16,Operations,Finance Analyst,3,Chennai,Resigned,Intern,126287.0,monica63@delacruz.org,028-001-9460,2012-01-20
504,Taylor Joseph,Female,1984-10-31,2003-08-11,Operations,Operations Lead,6,Unknown,Abscond,Full-time,97067.7,williamharris@hotmail.com,307-132-1607,2024-01-08
505,Eric Gomez,Unknown,1975-09-24,2015-06-28,Sales,Hr Manager,42,Chennai,Resigned,Contract,96422.61,edwardmorgan@hotmail.com,894-464-6204,2016-01-04
506,Dr. Amanda Morris,Male,1990-11-30,2023-03-27,Operations,Sales Executive,15,Hyderabad,Active,Contract,81318.86,priceandrew@hunter-dixon.info,892-153-3359,
507,Sheryl Nguyen,Female,1980-02-25,1982-05-31,Engineering,Operations Lead,23,Remote,Active,Full-time,43482.0,jennifer27@thomas-rodriguez.com,681-677-4488,
508,Jesse Pierce,Male,1987-07-21,2015-10-14,Sales,Finance Analyst,17,Bangalore,Abscond,Unknown,88913.0,yarias@fields.com,045-395-4645,2017-01-23
509,Erica Peterson,Male,1983-12-30,1985-05-22,Finance,Finance Analyst,40,Chennai,Terminated,Contract,81128.9,brownnancy@fitzgerald.com,483-366-6549,1986-01-17
510,Tyler Harper,Female,1977-11-29,2017-01-26,Sales,Operations Lead,23,Bangalore,Terminated,Unknown,81690.26,gcole@randolph-harper.info,893-008-8359,2019-01-16
511,Brian Roberts,Female,1984-10-27,2010-04-04,Finance,Unknown,41,Remote,Resigned,Intern,44328.0,karinasmith@gmail.com,528-198-9684,2015-01-24
512,Lauren Wright,Male,1975-12-05,2015-12-06,Engineering,Operations Lead,1,Unknown,Abscond,Intern,69455.75,melissathomas@yahoo.com,565-706-4023,2024-01-30
513,Beth Garcia,Male,1982-08-03,2020-03-30,Engineering,Finance Analyst,25,Bangalore,Resigned,Full-time,99062.91,combscarrie@knight.net,237-523-6160,2023-01-19
514,Melissa Moran,Male,1980-02-28,2018-08-28,Finance,Software Engineer,1,Unknown,Abscond,Contract,136389.0,shieldsscott@clarke-robinson.com,295-856-4477,2020-01-18
515,Makayla Rodriguez,Female,1997-01-15,2002-09-07,Engineering,Unknown,20,Unknown,Abscond,Full-time,93008.89,xhanson@peterson.org,901-202-6224,2012-01-22
516,Victoria Camacho,Unknown,1991-12-30,2009-02-17,Engineering,Finance Analyst,6,Chennai,Terminated,Full-time,99062.91,jessebecker@thompson.org,040-711-1106,2019-01-12
517,Doris Lyons,Female,1972-01-08,1995-12-13,Engineering,Unknown,44,Bangalore,Resigned,Full-time,70968.0,rachel24@woodward-goodwin.com,575-755-8669,2018-01-12
518,Shane Jensen,Unknown,1989-06-06,2000-08-25,Human Resource,Software Engineer,46,Unknown,Terminated,Intern,122339.0,jmacdonald@harris.com,131-087-2032,2000-01-25
519,Cole Hayes,Unknown,1995-01-05,2015-03-20,Operations,Software Engineer,38,Bangalore,Resigned,Contract,78517.13,anthonymiller@cook-foster.com,406-878-6294,2022-01-22
520,Shawna Santiago,Female,1969-08-18,1979-10-19,Sales,Hr Manager,13,Remote,Active,Intern,96422.61,mdaniels@hotmail.com,485-892-5937,
521,Heather Byrd,Unknown,1982-11-04,1997-04-08,Human Resource,Finance Analyst,7,Chennai,Active,Intern,93426.0,vbradshaw@hotmail.com,832-233-0320,
522,Angel Soto,Female,1997-12-08,2008-07-22,Engineering,Hr Manager,15,Remote,Abscond,Intern,84836.0,dustinpage@collins-ray.com,119-114-1014,2011-01-05
523,Rebecca Moore,Male,1975-06-02,1977-12-30,Finance,Unknown,47,Hyderabad,Resigned,Contract,83731.12,james93@yahoo.com,183-066-6154,1982-01-19
524,Lisa Moore,Male,1988-12-15,2023-09-05,Engineering,Unknown,50,Bangalore,Resigned,Contract,93008.89,durhamjoseph@gmail.com,281-655-1105,2024-01-12
525,Melody Thomas,Female,1993-11-27,2019-06-24,Engineering,Software Engineer,38,Unknown,Resigned,Intern,114133.0,ellen38@hotmail.com,123-470-8955,2021-01-26
526,Russell Ray,Female,1974-12-01,1979-02-01,Sales,Software Engineer,19,Unknown,Active,Intern,58608.0,jessica12@yahoo.com,484-506-2644,
527,Joseph Murphy,Male,1968-10-13,1988-09-27,Engineering,Hr Manager,16,Hyderabad,Abscond,Contract,79782.4,Unknown,122-660-8982,2001-01-17
528,Gina Travis,Male,1981-09-11,2019-02-12,Human Resource,Software Engineer,14,Unknown,Abscond,Intern,89692.56,eddiechapman@johnson.biz,161-889-6290,2020-01-26
529,Kyle Jones,Unknown,1975-12-06,1997-03-29,Engineering,Sales Executive,38,Remote,Abscond,Full-time,83783.0,ewilliams@arnold.com,648-501-1462,2022-01-15
530,Alyssa Hernandez,Female,1977-12-09,1988-02-21,Engineering,Sales Executive,12,Chennai,Abscond,Full-time,89530.07,thomas37@hunter.com,188-848-3106,2010-01-30
531,Cassandra Martinez,Unknown,1973-06-17,2017-02-17,Human Resource,Hr Manager,15,Unknown,Active,Full-time,79067.0,ballkevin@yahoo.com,699-058-5027,
532,Stacey Lyons,Male,1986-01-04,2013-01-14,Sales,Sales Executive,44,Chennai,Abscond,Full-time,95811.82,gardnerroberta@gmail.com,301-007-7903,2018-01-02
533,Andrew Cunningham,Unknown,1978-11-07,2004-02-26,Operations,Hr Manager,25,Remote,Abscond,Full-time,72596.0,amanda40@rollins.com,466-575-8225,2011-01-21
534,James Whitehead,Unknown,1996-09-01,2015-11-04,Sales,Hr Manager,11,Hyderabad,Abscond,Unknown,96422.61,theodorepotts@martinez-berry.com,027-279-8030,2020-01-05
535,Christina Black,Female,1968-12-24,2015-06-06,Finance,Finance Analyst,29,Hyderabad,Resigned,Contract,41874.0,anthonyzachary@murray.com,092-508-0158,2017-01-17
536,Arthur Mullins,Male,1985-03-08,2012-02-17,Engineering,Finance Analyst,20,Hyderabad,Active,Unknown,99062.91,prestonmeghan@chavez.com,391-940-8369,
537,Jennifer Smith,Male,1964-11-09,1970-03-29,Engineering,Unknown,42,Unknown,Terminated,Unknown,93008.89,paul97@wood.com,797-273-3604,1970-01-29
538,David Smith,Female,1985-12-26,2016-09-11,Finance,Unknown,7,Remote,Terminated,Contract,75451.0,sabrinaprice@sanchez-valentine.net,441-152-3087,2025-01-02
539,Michael Wilkerson,Male,1968-05-22,2021-10-25,Operations,Sales Executive,35,Hyderabad,Resigned,Full-time,81318.86,steve22@yahoo.com,594-920-4861,2024-01-17
540,Amanda Reed,Male,1990-04-27,1997-07-29,Sales,Unknown,25,Hyderabad,Resigned,Unknown,112521.12,jessicaphillips@yahoo.com,132-887-5952,2009-01-30
541,Barbara Barber,Female,1995-11-22,2006-08-29,Engineering,Software Engineer,33,Hyderabad,Active,Intern,119091.0,ascott@hines.biz,873-340-3852,
542,Kristin Stephens,Female,1999-05-02,2007-10-08,Engineering,Software Engineer,31,Chennai,Active,Intern,97408.24,ecollins@hotmail.com,188-357-2168,
543,Billy Moyer,Female,1966-06-22,2012-08-19,Finance,Sales Executive,41,Chennai,Active,Full-time,95531.45,lynnhicks@knox-smith.info,677-255-6838,
544,Anna Cole,Male,1987-06-15,2001-06-09,Finance,Sales Executive,18,Unknown,Abscond,Intern,95531.45,cschroeder@yahoo.com,244-102-3998,2013-01-19
545,David Yates,Unknown,1971-10-26,1978-08-21,Operations,Hr Manager,43,Remote,Terminated,Intern,75959.29,jessicahamilton@small-butler.org,744-811-0325,1985-01-17
546,Brian Johnson,Female,1970-11-21,2013-12-28,Sales,Sales Executive,12,Remote,Active,Intern,95811.82,jacob89@gmail.com,150-317-5632,
547,Dwayne Chaney,Male,1994-02-03,1995-01-31,Human Resource,Sales Executive,10,Unknown,Active,Contract,92810.2,moralesandrew@ramirez.com,622-242-0278,
548,Kaitlin Levine,Female,2002-11-19,2015-06-24,Human Resource,Operations Lead,42,Unknown,Abscond,Full-time,102160.0,jwalsh@johnson.net,019-397-3411,2022-01-29
549,Amber Ellison,Female,1975-07-09,1998-11-18,Engineering,Operations Lead,4,Chennai,Terminated,Full-time,69455.75,hallwilliam@hotmail.com,315-513-2167,2013-01-22
550,Karen Bruce,Female,1974-03-28,2004-01-13,Engineering,Finance Analyst,44,Chennai,Abscond,Contract,99062.91,clarkaaron@black.biz,419-037-3532,2010-01-07
551,Jennifer Hansen,Unknown,1993-08-13,1999-01-23,Operations,Finance Analyst,37,Unknown,Active,Full-time,89314.33,gjackson@hotmail.com,536-740-1131,
552,Derrick Weiss,Male,1983-11-24,1997-09-08,Sales,Hr Manager,45,Chennai,Terminated,Full-time,96422.61,patricia31@gmail.com,000-890-7678,2003-01-21
553,Zachary Santos,Female,1989-08-12,1999-10-07,Engineering,Sales Executive,15,Bangalore,Abscond,Full-time,89530.07,zphillips@casey.com,623-722-2950,2016-01-23
554,Timothy Koch,Unknown,1982-04-30,1996-04-11,Finance,Finance Analyst,42,Unknown,Resigned,Intern,81128.9,donna19@hotmail.com,273-676-7327,2014-01-12
555,William Smith,Male,1970-07-16,1994-03-03,Operations,Finance Analyst,9,Remote,Active,Unknown,89314.33,mccarthyholly@hotmail.com,573-089-9783,
556,Dylan Riley,Male,1972-02-03,2002-02-01,Engineering,Software Engineer,50,Bangalore,Terminated,Intern,97408.24,reginaharding@mcfarland.org,439-721-2903,2014-01-13
557,Kelsey Ford,Male,1973-11-26,1976-09-26,Engineering,Unknown,33,Remote,Abscond,Unknown,133019.0,helen81@yahoo.com,344-308-7770,1990-01-11
558,Christopher Wilkerson,Female,1973-10-17,1991-12-08,Engineering,Finance Analyst,11,Hyderabad,Resigned,Full-time,131099.0,bhernandez@yahoo.com,643-680-9697,1993-01-21
559,Kimberly Terry,Unknown,1999-10-03,2006-01-11,Sales,Operations Lead,35,Bangalore,Abscond,Unknown,81690.26,allisonreid@douglas-huber.com,256-380-6974,2024-01-14
560,Martin David,Unknown,1967-08-07,2020-10-08,Operations,Software Engineer,2,Hyderabad,Abscond,Intern,78517.13,allison59@mckinney-pruitt.com,486-427-0793,2024-01-13
561,Matthew Perkins,Unknown,1972-07-05,2016-01-02,Engineering,Unknown,40,Chennai,Abscond,Unknown,138481.0,ujackson@lee-neal.com,615-254-3911,2021-01-04
562,Jonathan Daugherty,Male,1980-09-01,2011-07-20,Finance,Unknown,43,Chennai,Terminated,Full-time,34256.0,hudsonlindsay@smith.com,905-874-5054,2023-01-22
563,Kimberly Reid,Female,1983-07-04,2008-07-03,Finance,Hr Manager,2,Chennai,Terminated,Intern,92560.75,Unknown,011-510-7229,2016-01-30
564,Samantha Mendoza,Male,1999-03-27,2025-01-19,Sales,Operations Lead,29,Bangalore,Terminated,Contract,81690.26,uhansen@tucker.com,888-513-1585,2025-01-28
565,Heather Carter,Female,1964-10-09,2017-06-12,Sales,Software Engineer,30,Hyderabad,Terminated,Contract,81296.0,jpierce@hotmail.com,033-787-1896,2024-01-14
566,Angela Richardson,Male,1997-08-11,2002-04-12,Finance,Finance Analyst,25,Chennai,Abscond,Full-time,127101.0,sandersfrederick@thomas.com,891-261-6681,2017-01-24
567,Jessica Walker,Male,1980-02-19,1998-10-18,Sales,Unknown,18,Hyderabad,Resigned,Intern,143320.0,keithwilliams@gmail.com,347-052-0303,2009-01-18
568,Deanna Washington,Male,1984-11-07,1998-08-18,Operations,Software Engineer,43,Bangalore,Resigned,Intern,78517.13,tcook@esparza-collier.com,582-568-8029,2021-01-21
569,Shelia Pittman,Male,1992-09-04,1998-10-29,Finance,Operations Lead,19,Chennai,Resigned,Contract,77818.6,timothyhill@gmail.com,244-600-8713,2014-01-31
570,Jason Moore,Female,1972-12-18,2010-01-05,Sales,Finance Analyst,18,Remote,Abscond,Intern,83894.94,carlyyoung@smith.com,729-637-7797,2025-01-21
571,Sean Stephens,Male,1967-04-24,1998-02-22,Sales,Sales Executive,18,Remote,Resigned,Intern,95811.82,lynn65@knight.com,213-140-6837,2019-01-10
572,Heather Eaton,Male,1998-10-17,2006-02-04,Sales,Operations Lead,1,Unknown,Resigned,Intern,120247.0,xwilliams@jones.biz,296-919-0964,2006-01-07
573,Sherry Ruiz,Male,1969-02-13,1984-11-10,Operations,Unknown,25,Unknown,Terminated,Full-time,131468.0,wongmelinda@hotmail.com,156-409-7898,2000-01-06
574,Mark Glenn,Male,1997-12-20,1998-06-26,Sales,Sales Executive,40,Unknown,Active,Unknown,95811.82,summer74@hotmail.com,133-076-0426,
575,Ashley Sullivan,Male,1964-06-03,2016-01-24,Sales,Unknown,8,Unknown,Terminated,Full-time,139772.0,lindseyashley@hayes.com,448-054-1217,2018-01-16
576,Veronica Anderson,Male,1969-10-25,1996-03-14,Finance,Sales Executive,13,Hyderabad,Active,Full-time,119449.0,ostephens@jones.com,234-011-2582,
577,Brandon Caldwell,Female,1968-09-06,1975-10-08,Operations,Unknown,26,Chennai,Terminated,Full-time,80820.75,skane@yahoo.com,441-961-4557,2017-01-06
578,Maria Hicks,Female,1969-07-14,1982-08-05,Sales,Sales Executive,26,Hyderabad,Resigned,Full-time,95811.82,barneschad@hotmail.com,053-158-3940,1993-01-16
579,Michael Warren,Female,1965-06-02,2002-03-05,Engineering,Operations Lead,15,Unknown,Resigned,Intern,69455.75,johnpacheco@russell.com,208-187-7071,2014-01-05
580,Cassandra Walker,Male,2002-02-05,2003-01-16,Engineering,Unknown,32,Chennai,Abscond,Unknown,93008.89,stacy82@gmail.com,572-820-1865,2019-01-04
581,Douglas Nelson,Male,1993-12-19,1996-01-13,Sales,Sales Executive,11,Chennai,Resigned,Unknown,126650.0,miguel09@harris.com,466-265-3754,2017-01-24
582,Ryan Walker,Female,1974-11-25,2004-07-05,Sales,Software Engineer,32,Bangalore,Abscond,Unknown,92911.53,ygross@yahoo.com,162-767-5793,2007-01-05
583,Susan Gonzales,Unknown,1985-04-09,2022-12-08,Sales,Operations Lead,6,Hyderabad,Abscond,Full-time,99206.0,murillomatthew@hotmail.com,131-408-6774,2024-01-30
584,Joseph Brown,Male,1968-10-23,1993-08-20,Sales,Operations Lead,6,Hyderabad,Abscond,Unknown,81690.26,mjordan@harris.com,559-147-4584,2016-01-31
585,Kyle Burch,Male,1977-05-01,2019-07-31,Operations,Operations Lead,18,Unknown,Active,Full-time,97067.7,qsheppard@gmail.com,879-325-0048,
586,Thomas Lucero,Male,1975-08-20,1983-06-19,Finance,Unknown,17,Remote,Resigned,Unknown,83731.12,hollyshields@giles.biz,735-615-4003,1997-01-29
587,Stephanie Baker,Unknown,1987-07-28,2012-08-08,Human Resource,Operations Lead,25,Hyderabad,Active,Intern,92432.0,tamarasimpson@yahoo.com,615-745-1989,
588,Erik Peters,Unknown,1976-12-10,2024-12-10,Engineering,Software Engineer,17,Chennai,Abscond,Unknown,51720.0,jenniferhill@yahoo.com,634-168-8787,2024-01-31
589,William Cortez,Female,1972-03-13,1984-03-19,Engineering,Unknown,8,Remote,Abscond,Contract,93008.89,hernandezmatthew@lewis-bell.com,641-500-4821,1997-01-05
590,Elizabeth Kennedy,Female,2002-02-26,2015-05-07,Operations,Finance Analyst,11,Hyderabad,Abscond,Full-time,89314.33,sarahbrowning@garcia-rios.com,668-600-8453,2019-01-08
591,Jacob Brooks,Unknown,1988-01-19,2007-09-13,Finance,Unknown,6,Unknown,Terminated,Unknown,83731.12,wmunoz@burns.com,520-814-1610,2016-01-18
592,Andrea Anderson,Unknown,1999-02-20,2018-01-14,Sales,Operations Lead,8,Remote,Abscond,Unknown,81690.26,jim21@hotmail.com,040-145-1812,2023-01-26
593,Jacob Mitchell,Male,1987-05-07,2003-09-18,Engineering,Software Engineer,17,Chennai,Resigned,Contract,97408.24,katrinacollins@hansen.com,706-247-7122,2022-01-23
594,Brandon Munoz,Unknown,1995-07-26,2000-11-18,Human Resource,Software Engineer,10,Hyderabad,Abscond,Unknown,89692.56,phowe@good-velasquez.com,913-330-8577,2001-01-24
595,Wesley Smith,Male,1998-06-10,2007-12-31,Finance,Finance Analyst,30,Chennai,Terminated,Intern,130170.0,vharmon@hotmail.com,220-458-2717,2013-01-15
596,Shawn Wilcox,Male,1994-08-18,2010-01-31,Human Resource,Operations Lead,41,Hyderabad,Abscond,Unknown,128444.0,brockcathy@gordon.com,375-146-0197,2016-01-22
597,Sharon Lee,Female,1970-09-19,2005-11-29,Operations,Hr Manager,41,Remote,Resigned,Contract,75959.29,reeserandall@hubbard-dawson.com,161-925-7319,2011-01-23
598,Jennifer Rodriguez,Unknown,1983-09-23,1994-05-19,Engineering,Software Engineer,17,Hyderabad,Active,Unknown,93070.0,scottbrown@rogers.com,058-157-0068,
599,Diana Dixon,Unknown,1978-03-27,2014-02-26,Sales,Sales Executive,47,Hyderabad,Terminated,Intern,95811.82,darinmolina@young.com,670-961-6642,2015-01-22
600,Suzanne Molina,Unknown,1980-12-09,2022-07-15,Engineering,Unknown,26,Chennai,Resigned,Intern,93008.89,jacksonalexandra@hotmail.com,840-820-4201,2023-01-23
601,Daniel Martinez,Female,1992-10-31,1993-04-21,Engineering,Software Engineer,7,Bangalore,Abscond,Unknown,97408.24,nford@sanchez-ortega.biz,569-843-4592,2009-01-26
602,April Johnson,Male,1994-06-23,1996-03-23,Finance,Hr Manager,30,Bangalore,Resigned,Intern,92560.75,freynolds@hotmail.com,649-524-1613,1999-01-24
603,Mark Anderson,Male,1968-01-17,1972-10-13,Finance,Finance Analyst,26,Chennai,Active,Unknown,81128.9,johnsantiago@rice-jones.com,822-919-8248,
604,Elizabeth Sanchez,Unknown,1976-01-13,2021-12-21,Sales,Software Engineer,44,Remote,Abscond,Unknown,92911.53,beckergeorge@hotmail.com,937-571-0974,2024-01-26
605,Cheryl Morgan,Male,1987-10-13,1994-10-29,Human Resource,Sales Executive,24,Chennai,Active,Contract,92810.2,hogandavid@price-cruz.org,680-890-6414,
606,Stanley Owens,Male,1985-02-04,1988-04-21,Engineering,Operations Lead,13,Bangalore,Terminated,Unknown,69455.75,richard45@smith.net,874-568-5521,2003-01-04
607,Phillip Smith,Female,1965-12-22,1983-10-12,Human Resource,Sales Executive,17,Chennai,Abscond,Contract,95281.0,nharrington@hotmail.com,997-045-3029,1990-01-30
608,Raymond Roberts,Female,1975-08-16,2015-09-14,Operations,Operations Lead,18,Bangalore,Active,Intern,129983.0,whitethomas@fox-wilson.com,096-755-9820,
609,Michele Blevins,Unknown,1977-05-27,1980-04-17,Sales,Unknown,21,Bangalore,Active,Full-time,112521.12,jessicasteele@lyons.com,831-425-4731,
610,Jennifer Nixon,Male,1977-01-28,1981-06-28,Sales,Software Engineer,48,Unknown,Terminated,Unknown,92911.53,pamela66@owen.com,919-095-4336,2012-01-18
611,Christian Edwards,Female,1970-03-01,1993-02-09,Engineering,Operations Lead,49,Bangalore,Abscond,Intern,69455.75,josephgarcia@wright.com,404-310-9632,2020-01-14
612,Carla Daugherty,Male,1987-11-27,2005-06-10,Sales,Software Engineer,24,Hyderabad,Active,Intern,92911.53,lsoto@casey.com,858-597-7263,
613,Lisa Beck,Male,1967-04-26,2010-08-16,Human Resource,Unknown,43,Hyderabad,Active,Full-time,90928.6,karen34@johnson.com,441-644-9296,
614,Jeremy Orozco,Unknown,1979-04-05,1981-10-14,Operations,Software Engineer,36,Remote,Resigned,Contract,78517.13,kiaraaguilar@carroll.com,525-964-8974,1986-01-21
615,Jimmy Miranda,Female,1993-09-02,1998-08-28,Finance,Sales Executive,14,Remote,Abscond,Contract,95531.45,herreraclifford@merritt.com,293-486-9720,2021-01-09
616,Cindy Beltran,Unknown,2003-04-07,2024-04-10,Operations,Operations Lead,44,Chennai,Resigned,Contract,97067.7,andrew79@yahoo.com,561-734-0269,2024-01-10
617,Christopher Hodges,Unknown,1975-05-08,2005-06-30,Finance,Software Engineer,10,Unknown,Active,Full-time,72015.4,alyssadawson@hotmail.com,188-634-4629,
618,Linda Bender,Female,2002-12-01,2020-10-05,Sales,Unknown,29,Remote,Terminated,Unknown,108900.0,fuentesjoshua@yahoo.com,281-109-4235,2021-01-29
619,Ashley Phillips,Male,1977-05-11,1983-08-16,Sales,Sales Executive,28,Chennai,Resigned,Contract,95811.82,cameronjoy@yahoo.com,661-802-9295,2002-01-20
620,Karen Thomas,Male,1978-08-14,1984-10-29,Finance,Finance Analyst,31,Remote,Resigned,Contract,81128.9,christopher17@hunter-summers.com,909-949-1493,2018-01-01
621,Lindsey Reed,Female,1979-03-16,2015-02-18,Sales,Software Engineer,3,Remote,Resigned,Full-time,50218.0,danielcole@hotmail.com,547-107-4652,2024-01-30
622,Michael Whitehead,Male,1976-04-27,1992-07-12,Sales,Operations Lead,28,Remote,Resigned,Intern,81690.26,pnewman@yahoo.com,408-341-1644,2012-01-16
623,Courtney Ramos,Female,1988-09-14,1988-10-16,Engineering,Unknown,32,Remote,Active,Contract,72339.0,robertbradley@hotmail.com,145-981-5290,
624,Lisa Miller,Unknown,1997-05-02,2013-11-21,Sales,Operations Lead,28,Chennai,Abscond,Unknown,81690.26,jacksonmichael@mills.net,973-895-0984,2017-01-28
625,Debra Anderson,Male,1997-07-19,2020-08-13,Engineering,Unknown,21,Unknown,Abscond,Intern,33411.0,choward@mclean-neal.com,241-556-2481,2021-01-11
626,Gregory Santana,Unknown,1980-01-20,1999-10-08,Engineering,Sales Executive,48,Chennai,Abscond,Contract,51058.0,gcrosby@ortiz.com,193-007-2089,2008-01-26
627,Eric Smith,Unknown,1967-11-07,2002-09-27,Operations,Hr Manager,11,Bangalore,Active,Unknown,75959.29,uespinoza@duncan.com,518-176-7406,
628,James Walsh,Male,1981-06-28,2024-11-19,Engineering,Hr Manager,26,Bangalore,Abscond,Intern,59152.0,kristinmann@hotmail.com,177-485-5777,2025-01-03
629,Rhonda Wilson,Male,1978-11-11,2004-07-03,Engineering,Software Engineer,22,Hyderabad,Abscond,Contract,97408.24,zwatson@gmail.com,150-968-2885,2025-01-14
630,Lori Matthews,Female,1995-01-14,2003-03-02,Operations,Unknown,45,Bangalore,Abscond,Unknown,80820.75,amandabarnett@gmail.com,929-314-4522,2017-01-09
631,Melinda Williams Dds,Unknown,1967-02-28,2018-11-02,Operations,Unknown,14,Hyderabad,Resigned,Contract,80820.75,pwalters@grimes-stevens.com,907-836-3002,2019-01-16
632,Steven Perry,Female,1974-04-16,2004-12-04,Sales,Operations Lead,20,Hyderabad,Terminated,Unknown,42726.0,matthew59@hotmail.com,772-699-2561,2015-01-16
633,Christine Dean,Unknown,1967-07-18,2021-05-14,Engineering,Software Engineer,11,Unknown,Terminated,Intern,37544.0,robert38@yahoo.com,408-062-8212,2023-01-06
634,Sarah Ellis,Unknown,1969-05-25,1976-08-12,Human Resource,Sales Executive,5,Unknown,Active,Unknown,43681.0,cruzamanda@lopez.info,681-149-1254,
635,Patricia Oliver,Unknown,1992-09-19,1997-12-11,Sales,Unknown,8,Unknown,Resigned,Contract,136194.0,cole99@rogers.com,034-874-1091,2007-01-22
636,Eric Ballard,Female,1985-07-17,2006-03-18,Engineering,Sales Executive,20,Remote,Abscond,Intern,32281.0,xjennings@delacruz-smith.com,328-326-0256,2008-01-06
637,Heather Smith,Female,1974-03-15,1994-12-03,Finance,Sales Executive,29,Remote,Resigned,Contract,95531.45,barbara13@khan.com,492-759-7482,2003-01-27
638,Margaret Smith,Unknown,1976-04-26,2002-12-03,Sales,Finance Analyst,33,Bangalore,Resigned,Contract,83894.94,taylorvalerie@gmail.com,085-425-7177,2013-01-05
639,Mark Lewis,Female,1983-05-14,1990-06-12,Sales,Software Engineer,17,Chennai,Active,Full-time,92911.53,james32@hotmail.com,075-804-2315,
640,Christopher Fields,Male,1970-05-22,2016-02-17,Operations,Operations Lead,5,Unknown,Active,Contract,97067.7,justin05@hotmail.com,684-588-2151,
641,Chad Russell,Female,2001-08-11,2007-09-09,Operations,Sales Executive,14,Chennai,Active,Contract,81318.86,debbiehines@hotmail.com,873-613-5138,
642,Robert Luna,Male,1984-06-08,2013-08-03,Engineering,Hr Manager,40,Bangalore,Terminated,Contract,79782.4,megan09@grant.org,243-956-6118,2019-01-30
643,Heather Rojas,Unknown,2001-04-23,2003-04-11,Sales,Software Engineer,20,Remote,Terminated,Intern,92911.53,jasonkennedy@yahoo.com,457-300-3478,2010-01-30
644,Amanda Martin,Female,1969-05-13,1971-11-06,Finance,Sales Executive,22,Bangalore,Active,Unknown,95531.45,sean08@brown.net,530-082-9625,
645,Samantha Cantu,Male,1976-09-22,2000-12-25,Sales,Sales Executive,29,Remote,Resigned,Unknown,31605.0,masseygary@hotmail.com,863-749-7704,2024-01-01
646,Mr. Nicholas Gibson,Male,1965-02-19,1998-12-25,Operations,Unknown,5,Hyderabad,Terminated,Intern,80820.75,scott59@hotmail.com,146-691-8699,2018-01-16
647,Jacob Gallagher,Female,1972-07-04,1980-03-10,Operations,Software Engineer,24,Hyderabad,Active,Full-time,78517.13,Unknown,607-425-6896,
648,Kevin Phillips,Male,1966-12-08,2002-10-22,Engineering,Finance Analyst,27,Chennai,Abscond,Unknown,129535.0,jamesturner@jones.com,188-220-6383,2004-01-02
649,Elizabeth Martinez,Female,1965-07-20,1987-09-16,Engineering,Operations Lead,4,Bangalore,Active,Full-time,69455.75,bryanford@mcmahon-hayes.com,841-966-7777,
650,Kathleen Sims,Unknown,1969-09-03,1989-01-11,Sales,Hr Manager,22,Bangalore,Active,Contract,96422.61,slee@gmail.com,728-767-7148,
651,Diane Washington,Male,1980-06-27,2004-12-08,Sales,Finance Analyst,38,Remote,Abscond,Intern,83894.94,jacob57@may.info,365-830-0201,2012-01-23
